Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,601331,-,-,-,20.29,-100.54,-6,2077,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2013,1,1,5,0,0,0,0,0,0,0,4,8,121.33,0,0.155,0.4,1.847,177.20000000000002,100,8,790,0.0000,0.0000,N/A
2013,1,1,5,30,0,0,0,0,0,0,1,8,114.57000000000001,0,0.155,0.4,1.866,177.20000000000002,100,8,790,0.0000,0.0000,N/A
2013,1,1,6,0,0,0,0,0,0,0,8,8,107.86,0,0.155,0.4,1.885,170,100,8,790,0.0000,0.0000,N/A
2013,1,1,6,30,0,0,0,0,0,0,4,8,101.24000000000001,0,0.155,0.4,1.8980000000000001,170,100,8,790,0.0000,0.0000,N/A
2013,1,1,7,0,0,0,0,0,0,0,4,8,94.7,0,0.155,0.4,1.911,169.60000000000002,100,8,790,0.0000,0.0000,N/A
2013,1,1,7,30,8,0,8,14,134,18,4,8,88.27,4,0.155,0.6000000000000001,1.917,169.60000000000002,96.74000000000001,9,790,0.0000,0.0000,N/A
2013,1,1,8,0,45,0,45,40,469,106,4,8,81.99,0,0.155,0.8,1.924,170.5,87.28,11,790,0.0000,0.0000,N/A
2013,1,1,8,30,99,170,140,56,645,214,4,8,75.88,0,0.155,1.2000000000000002,1.932,170.5,81.72,12,790,6.7954,5.2139,N/A
2013,1,1,9,0,151,183,214,66,759,326,8,8,70.01,4,0.155,1.6,1.942,216.5,71.59,14,790,10.9545,8.4830,N/A
2013,1,1,9,30,200,192,283,74,827,431,8,8,64.42,4,0.155,2,1.955,216.5,67.11,15,790,15.1589,11.8048,N/A
2013,1,1,10,0,182,14,189,79,877,528,8,8,59.2,4,0.155,2.4000000000000004,1.969,226.70000000000002,60.71,16,790,10.4679,8.1793,N/A
2013,1,1,10,30,209,17,219,84,909,612,8,8,54.47,4,0.155,2.5,1.988,226.70000000000002,56.96,17,790,12.4232,9.7278,N/A
2013,1,1,11,0,232,18,244,87,932,682,8,8,50.36,0,0.155,2.8000000000000003,2.007,225,52.09,18,790,14.0772,11.0380,N/A
2013,1,1,11,30,302,40,329,90,947,736,7,8,47.03,0,0.155,2.8000000000000003,2.025,225,52.06,18,790,19.2013,15.0691,N/A
2013,1,1,12,0,362,89,425,87,966,774,8,7,44.65,0,0.155,2.8000000000000003,2.044,219.70000000000002,48.27,19,790,24.9844,19.6180,N/A
2013,1,1,12,30,368,323,603,87,971,793,8,7,43.4,0,0.155,2.8000000000000003,2.057,219.70000000000002,48.24,19,790,35.5730,27.9392,N/A
2013,1,1,13,0,376,287,585,87,970,793,8,7,43.36,0,0.155,2.8000000000000003,2.071,213.9,48.13,19,790,34.5149,27.1084,N/A
2013,1,1,13,30,339,388,616,87,966,775,7,7,44.53,0,0.155,2.8000000000000003,2.08,213.9,48.1,19,790,36.2252,28.4451,N/A
2013,1,1,14,0,302,437,601,85,957,739,8,7,46.83,0,0.155,2.8000000000000003,2.09,208.9,45.25,20,790,35.0984,27.5463,N/A
2013,1,1,14,30,244,557,601,83,941,687,8,7,50.11,0,0.155,2.7,2.098,208.9,48.120000000000005,19,790,34.7059,27.2151,N/A
2013,1,1,15,0,248,439,505,86,902,614,8,7,54.17,0,0.155,2.6,2.107,207.4,48.21,19,790,28.6857,22.4644,N/A
2013,1,1,15,30,155,631,482,81,869,531,8,7,58.870000000000005,0,0.155,2.5,2.12,207.4,51.32,18,790,26.7453,20.9017,N/A
2013,1,1,16,0,187,329,331,77,814,434,3,7,64.06,0,0.155,2.4000000000000004,2.134,207.20000000000002,51.74,18,790,17.7757,13.8465,N/A
2013,1,1,16,30,134,369,262,69,746,329,3,7,69.62,0,0.155,1.8,2.1510000000000002,207.20000000000002,55.11,17,790,13.4582,10.4269,N/A
2013,1,1,17,0,73,494,197,61,623,217,8,8,75.48,0,0.155,1.3,2.169,209.60000000000002,62.14,16,790,9.5937,7.3664,N/A
2013,1,1,17,30,49,341,99,44,449,110,7,8,81.58,4,0.155,0.9,2.184,209.60000000000002,66.26,15,790,0.0000,0.0000,N/A
2013,1,1,18,0,19,0,19,17,121,21,7,9,87.85000000000001,4,0.155,0.5,2.2,225.8,75.16,14,790,0.0000,0.0000,N/A
2013,1,1,18,30,0,0,0,0,0,0,7,9,94.27,0,0.155,0.30000000000000004,2.208,225.8,80.23,13,790,0.0000,0.0000,N/A
2013,1,1,19,0,0,0,0,0,0,0,7,9,100.8,0,0.155,0.2,2.217,222.20000000000002,80.96000000000001,13,790,0.0000,0.0000,N/A
2013,1,1,19,30,0,0,0,0,0,0,1,9,107.42,0,0.155,0.2,2.222,222.20000000000002,80.99,13,790,0.0000,0.0000,N/A
2013,1,1,20,0,0,0,0,0,0,0,7,9,114.12,0,0.155,0.30000000000000004,2.228,118.9,81.72,13,790,0.0000,0.0000,N/A
2013,1,1,20,30,0,0,0,0,0,0,7,9,120.88,0,0.155,0.4,2.235,118.9,87.27,12,790,0.0000,0.0000,N/A
2013,1,1,21,0,0,0,0,0,0,0,7,10,127.69,0,0.155,0.5,2.243,125.5,88.21000000000001,12,790,0.0000,0.0000,N/A
2013,1,1,21,30,0,0,0,0,0,0,7,10,134.54,0,0.155,0.6000000000000001,2.25,125.5,88.21000000000001,12,790,0.0000,0.0000,N/A
2013,1,1,22,0,0,0,0,0,0,0,7,10,141.41,0,0.155,0.8,2.257,133.9,87.86,12,790,0.0000,0.0000,N/A
2013,1,1,22,30,0,0,0,0,0,0,7,10,148.31,0,0.155,0.8,2.2560000000000002,133.9,93.83,11,790,0.0000,0.0000,N/A
2013,1,1,23,0,0,0,0,0,0,0,7,9,155.21,0,0.155,0.9,2.2560000000000002,138.70000000000002,93.48,11,790,0.0000,0.0000,N/A
2013,1,1,23,30,0,0,0,0,0,0,8,9,162.11,0,0.155,0.8,2.251,138.70000000000002,93.46000000000001,11,790,0.0000,0.0000,N/A
2013,1,2,0,0,0,0,0,0,0,0,7,9,168.95000000000002,0,0.155,0.8,2.246,143.20000000000002,93.22,11,790,0.0000,0.0000,N/A
2013,1,2,0,30,0,0,0,0,0,0,7,9,175.42000000000002,0,0.155,0.8,2.237,143.20000000000002,99.60000000000001,10,790,0.0000,0.0000,N/A
2013,1,2,1,0,0,0,0,0,0,0,7,9,175.87,0,0.155,0.9,2.228,145.9,98.95,10,790,0.0000,0.0000,N/A
2013,1,2,1,30,0,0,0,0,0,0,3,9,169.49,0,0.155,0.9,2.219,145.9,98.91,10,790,0.0000,0.0000,N/A
2013,1,2,2,0,0,0,0,0,0,0,3,9,162.66,0,0.155,0.9,2.211,145.1,98.19,10,790,0.0000,0.0000,N/A
2013,1,2,2,30,0,0,0,0,0,0,7,9,155.76,0,0.155,0.9,2.206,145.1,98.15,10,790,0.0000,0.0000,N/A
2013,1,2,3,0,0,0,0,0,0,0,7,9,148.86,0,0.155,0.9,2.202,141.70000000000002,97.47,10,790,0.0000,0.0000,N/A
2013,1,2,3,30,0,0,0,0,0,0,6,9,141.96,0,0.155,0.9,2.206,141.70000000000002,97.46000000000001,10,790,0.0000,0.0000,N/A
2013,1,2,4,0,0,0,0,0,0,0,7,9,135.08,0,0.155,0.9,2.21,142.5,96.82000000000001,10,790,0.0000,0.0000,N/A
2013,1,2,4,30,0,0,0,0,0,0,7,9,128.23,0,0.155,0.9,2.224,142.5,100,9,790,0.0000,0.0000,N/A
2013,1,2,5,0,0,0,0,0,0,0,4,9,121.42,0,0.155,0.9,2.238,148.3,100,9,790,0.0000,0.0000,N/A
2013,1,2,5,30,0,0,0,0,0,0,8,9,114.65,0,0.155,0.9,2.2520000000000002,148.3,100,9,790,0.0000,0.0000,N/A
2013,1,2,6,0,0,0,0,0,0,0,7,9,107.94,0,0.155,0.9,2.267,152.3,100,9,790,0.0000,0.0000,N/A
2013,1,2,6,30,0,0,0,0,0,0,8,9,101.31,0,0.155,0.9,2.281,152.3,100,9,790,0.0000,0.0000,N/A
2013,1,2,7,0,0,0,0,0,0,0,7,9,94.77,0,0.155,0.9,2.2960000000000003,154.3,100,9,790,0.0000,0.0000,N/A
2013,1,2,7,30,5,0,5,14,107,17,7,9,88.33,4,0.155,1.3,2.311,154.3,96.57000000000001,10,790,0.0000,0.0000,N/A
2013,1,2,8,0,33,0,33,41,439,102,8,9,82.05,0,0.155,1.7000000000000002,2.327,162.4,92.85000000000001,11,790,0.0000,0.0000,N/A
2013,1,2,8,30,96,44,106,58,619,209,7,9,75.93,0,0.155,2.1,2.336,162.4,86.94,12,790,5.1430,3.9457,N/A
2013,1,2,9,0,136,34,147,66,743,320,8,10,70.05,0,0.155,2.6,2.346,180.4,83.39,13,790,7.5221,5.8247,N/A
2013,1,2,9,30,182,340,329,75,812,425,7,10,64.45,0,0.155,3.2,2.337,180.4,83.39,13,790,17.6191,13.7203,N/A
2013,1,2,10,0,248,179,340,78,871,523,7,10,59.22,0,0.155,3.8000000000000003,2.329,195.10000000000002,77.4,14,790,18.8290,14.7123,N/A
2013,1,2,10,30,274,324,462,82,905,608,7,10,54.47,0,0.155,4.2,2.3040000000000003,195.10000000000002,77.38,14,790,26.2078,20.5216,N/A
2013,1,2,11,0,325,236,476,83,934,680,7,9,50.34,0,0.155,4.7,2.2800000000000002,200.9,70.69,15,790,27.4641,21.5349,N/A
2013,1,2,11,30,358,193,490,86,951,735,8,9,46.99,0,0.155,5,2.25,200.9,70.67,15,790,28.6014,22.4464,N/A
2013,1,2,12,0,270,22,286,93,950,770,7,9,44.59,0,0.155,5.4,2.22,202,64.76,16,790,16.8160,13.2042,N/A
2013,1,2,12,30,272,21,287,94,956,790,7,9,43.32,0,0.155,5.6000000000000005,2.196,202,64.73,16,790,16.9348,13.3009,N/A
2013,1,2,13,0,352,60,396,93,959,792,7,8,43.26,0,0.155,5.800000000000001,2.173,205.8,59.050000000000004,17,790,23.3703,18.3556,N/A
2013,1,2,13,30,268,21,284,92,955,775,7,8,44.42,0,0.155,5.6000000000000005,2.161,205.8,59.03,17,790,16.7065,13.1187,N/A
2013,1,2,14,0,348,95,413,89,948,740,8,8,46.71,0,0.155,5.6000000000000005,2.15,211.3,57.54,17,790,24.1284,18.9372,N/A
2013,1,2,14,30,320,92,379,87,932,687,7,8,49.97,0,0.155,5.300000000000001,2.15,211.3,61.300000000000004,16,790,21.8974,17.1718,N/A
2013,1,2,15,0,273,63,310,83,910,618,7,8,54.03,0,0.155,5.1000000000000005,2.15,214.8,60.370000000000005,16,790,17.6200,13.7993,N/A
2013,1,2,15,30,206,26,220,79,878,535,7,8,58.730000000000004,0,0.155,4.6000000000000005,2.152,214.8,64.36,15,790,12.2169,9.5483,N/A
2013,1,2,16,0,196,71,227,72,837,440,8,8,63.910000000000004,0,0.155,4.1000000000000005,2.1550000000000002,214.60000000000002,64.65,15,790,12.2035,9.5071,N/A
2013,1,2,16,30,148,62,170,64,772,335,8,8,69.48,0,0.155,3.3000000000000003,2.154,214.60000000000002,68.97,14,790,8.7433,6.7750,N/A
2013,1,2,17,0,66,0,66,53,679,225,8,8,75.34,0,0.155,2.6,2.153,214,71.26,14,790,3.2180,2.4715,N/A
2013,1,2,17,30,34,0,34,39,516,116,7,8,81.44,4,0.155,1.9000000000000001,2.145,214,76.06,13,790,0.0000,0.0000,N/A
2013,1,2,18,0,7,0,7,16,215,25,8,9,87.71000000000001,4,0.155,1.3,2.137,215.9,83.72,12,790,0.0000,0.0000,N/A
2013,1,2,18,30,0,0,0,0,0,0,4,9,94.13,0,0.155,1.1,2.126,215.9,89.45,11,790,0.0000,0.0000,N/A
2013,1,2,19,0,0,0,0,0,0,0,7,9,100.67,0,0.155,1,2.115,221.60000000000002,90.31,11,790,0.0000,0.0000,N/A
2013,1,2,19,30,0,0,0,0,0,0,4,9,107.3,0,0.155,0.9,2.106,221.60000000000002,90.33,11,790,0.0000,0.0000,N/A
2013,1,2,20,0,0,0,0,0,0,0,8,9,114,0,0.155,0.9,2.098,229.5,90.47,11,790,0.0000,0.0000,N/A
2013,1,2,20,30,0,0,0,0,0,0,4,9,120.76,0,0.155,0.8,2.088,229.5,96.7,10,790,0.0000,0.0000,N/A
2013,1,2,21,0,0,0,0,0,0,0,4,9,127.57000000000001,0,0.155,0.8,2.079,237.4,96.44,10,790,0.0000,0.0000,N/A
2013,1,2,21,30,0,0,0,0,0,0,4,9,134.42000000000002,0,0.155,0.8,2.054,237.4,96.44,10,790,0.0000,0.0000,N/A
2013,1,2,22,0,0,0,0,0,0,0,7,9,141.3,0,0.155,0.8,2.029,239.70000000000002,96.10000000000001,10,790,0.0000,0.0000,N/A
2013,1,2,22,30,0,0,0,0,0,0,8,9,148.20000000000002,0,0.155,0.7000000000000001,1.991,239.70000000000002,100,9,790,0.0000,0.0000,N/A
2013,1,2,23,0,0,0,0,0,0,0,7,9,155.11,0,0.155,0.7000000000000001,1.953,231,100,9,790,0.0000,0.0000,N/A
2013,1,2,23,30,0,0,0,0,0,0,7,9,162.01,0,0.155,0.6000000000000001,1.9040000000000001,231,100,9,790,0.0000,0.0000,N/A
2013,1,3,0,0,0,0,0,0,0,0,7,9,168.87,0,0.155,0.6000000000000001,1.856,210.9,100,9,790,0.0000,0.0000,N/A
2013,1,3,0,30,0,0,0,0,0,0,7,9,175.38,0,0.155,0.5,1.805,210.9,100,9,790,0.0000,0.0000,N/A
2013,1,3,1,0,0,0,0,0,0,0,7,9,176.01,0,0.155,0.5,1.754,185.8,100,9,790,0.0000,0.0000,N/A
2013,1,3,1,30,0,0,0,0,0,0,7,8,169.62,0,0.155,0.5,1.706,185.8,100,8,790,0.0000,0.0000,N/A
2013,1,3,2,0,0,0,0,0,0,0,8,8,162.77,0,0.155,0.5,1.659,164.20000000000002,100,8,790,0.0000,0.0000,N/A
2013,1,3,2,30,0,0,0,0,0,0,7,8,155.87,0,0.155,0.5,1.624,164.20000000000002,100,8,790,0.0000,0.0000,N/A
2013,1,3,3,0,0,0,0,0,0,0,7,8,148.96,0,0.155,0.6000000000000001,1.589,159.5,100,8,790,0.0000,0.0000,N/A
2013,1,3,3,30,0,0,0,0,0,0,4,8,142.06,0,0.155,0.5,1.576,159.5,100,8,790,0.0000,0.0000,N/A
2013,1,3,4,0,0,0,0,0,0,0,7,8,135.18,0,0.155,0.4,1.563,150.4,100,8,790,0.0000,0.0000,N/A
2013,1,3,4,30,0,0,0,0,0,0,8,8,128.32,0,0.155,0.30000000000000004,1.568,150.4,100,8,790,0.0000,0.0000,N/A
2013,1,3,5,0,0,0,0,0,0,0,0,8,121.5,0,0.155,0.30000000000000004,1.574,73.2,100,8,790,0.0000,0.0000,N/A
2013,1,3,5,30,0,0,0,0,0,0,7,8,114.73,0,0.155,0.4,1.582,73.2,100,8,790,0.0000,0.0000,N/A
2013,1,3,6,0,0,0,0,0,0,0,7,7,108.02,0,0.155,0.5,1.591,68.4,99.42,8,790,0.0000,0.0000,N/A
2013,1,3,6,30,0,0,0,0,0,0,7,7,101.38,0,0.155,0.5,1.593,68.4,99.45,8,790,0.0000,0.0000,N/A
2013,1,3,7,0,0,0,0,0,0,0,7,7,94.83,0,0.155,0.6000000000000001,1.596,93.80000000000001,98.74000000000001,8,790,0.0000,0.0000,N/A
2013,1,3,7,30,18,0,18,13,200,18,8,7,88.39,4,0.155,0.8,1.592,93.80000000000001,92.31,9,790,0.0000,0.0000,N/A
2013,1,3,8,0,34,548,109,34,548,109,4,8,82.10000000000001,4,0.155,1.1,1.589,106.80000000000001,88.17,10,790,0.0000,0.0000,N/A
2013,1,3,8,30,47,717,220,47,717,220,0,8,75.98,0,0.155,0.9,1.58,106.80000000000001,82.5,11,790,10.6699,8.1852,N/A
2013,1,3,9,0,53,828,335,53,828,335,0,7,70.08,0,0.155,0.8,1.572,147.70000000000002,69.63,13,790,17.1376,13.2699,N/A
2013,1,3,9,30,59,890,442,59,890,442,0,7,64.47,0,0.155,1,1.562,147.70000000000002,65.25,14,790,23.6672,18.4298,N/A
2013,1,3,10,0,63,934,541,63,934,541,0,6,59.230000000000004,0,0.155,1.3,1.553,182.9,53.68,16,790,29.9585,23.4084,N/A
2013,1,3,10,30,66,964,627,66,964,627,0,6,54.46,0,0.155,1.5,1.552,182.9,50.370000000000005,17,790,35.5694,27.8521,N/A
2013,1,3,11,0,69,985,698,69,985,698,0,6,50.31,0,0.155,1.8,1.552,192.4,46.31,18,790,40.2775,31.5823,N/A
2013,1,3,11,30,71,999,753,71,999,753,0,6,46.94,0,0.155,2,1.562,192.4,43.49,19,790,43.9598,34.5001,N/A
2013,1,3,12,0,78,998,789,78,998,789,3,6,44.53,4,0.155,2.3000000000000003,1.573,202.60000000000002,40.69,20,790,46.3989,36.4337,N/A
2013,1,3,12,30,78,1002,809,78,1002,809,3,6,43.230000000000004,4,0.155,2.5,1.59,202.60000000000002,40.67,20,790,47.7477,37.5025,N/A
2013,1,3,13,0,80,999,809,80,999,809,1,6,43.15,0,0.155,2.7,1.608,211.60000000000002,40.68,20,790,47.7580,37.5112,N/A
2013,1,3,13,30,79,994,791,79,994,791,3,6,44.29,4,0.155,2.8000000000000003,1.627,211.60000000000002,40.660000000000004,20,790,46.5483,36.5529,N/A
2013,1,3,14,0,339,338,571,80,980,754,3,6,46.57,0,0.155,3,1.647,216.3,40.88,20,790,33.3738,26.1944,N/A
2013,1,3,14,30,318,84,373,78,965,701,3,6,49.83,0,0.155,2.9000000000000004,1.663,216.3,43.49,20,790,21.5617,16.9093,N/A
2013,1,3,15,0,150,4,153,75,943,631,3,6,53.89,0,0.155,2.9000000000000004,1.679,218.10000000000002,43.88,20,790,8.7017,6.8152,N/A
2013,1,3,15,30,251,226,369,71,912,547,3,6,58.58,0,0.155,2.6,1.688,218.10000000000002,46.72,19,790,20.5079,16.0295,N/A
2013,1,3,16,0,17,0,17,68,863,449,4,6,63.77,0,0.155,2.4000000000000004,1.698,216.8,47.300000000000004,18,790,0.9148,0.7128,N/A
2013,1,3,16,30,155,103,191,61,800,343,4,6,69.34,0,0.155,1.7000000000000002,1.702,216.8,50.39,17,790,9.8354,7.6226,N/A
2013,1,3,17,0,17,0,17,52,700,231,3,8,75.2,0,0.155,1,1.708,208.60000000000002,59.2,16,790,0.8299,0.6375,N/A
2013,1,3,17,30,8,0,8,38,539,120,3,8,81.3,4,0.155,0.6000000000000001,1.71,208.60000000000002,63.13,15,790,0.0000,0.0000,N/A
2013,1,3,18,0,16,232,26,16,232,26,0,8,87.58,0,0.155,0.30000000000000004,1.713,137.3,69.05,14,790,0.0000,0.0000,N/A
2013,1,3,18,30,0,0,0,0,0,0,0,8,94,0,0.155,0.5,1.717,137.3,73.72,13,790,0.0000,0.0000,N/A
2013,1,3,19,0,0,0,0,0,0,0,0,8,100.54,0,0.155,0.8,1.722,88.60000000000001,74.07000000000001,13,790,0.0000,0.0000,N/A
2013,1,3,19,30,0,0,0,0,0,0,0,8,107.17,0,0.155,1,1.729,88.60000000000001,79.10000000000001,12,790,0.0000,0.0000,N/A
2013,1,3,20,0,0,0,0,0,0,0,1,8,113.87,0,0.155,1.3,1.736,88.7,77.60000000000001,12,790,0.0000,0.0000,N/A
2013,1,3,20,30,0,0,0,0,0,0,1,8,120.64,0,0.155,1.6,1.741,88.7,82.92,11,790,0.0000,0.0000,N/A
2013,1,3,21,0,0,0,0,0,0,0,0,7,127.45,0,0.155,1.9000000000000001,1.747,82.30000000000001,79.53,11,790,0.0000,0.0000,N/A
2013,1,3,21,30,0,0,0,0,0,0,0,7,134.3,0,0.155,2,1.743,82.30000000000001,85.01,10,790,0.0000,0.0000,N/A
2013,1,3,22,0,0,0,0,0,0,0,0,7,141.19,0,0.155,2.3000000000000003,1.74,84,87.97,9,790,0.0000,0.0000,N/A
2013,1,3,22,30,0,0,0,0,0,0,1,7,148.09,0,0.155,2.3000000000000003,1.726,84,94.12,9,790,0.0000,0.0000,N/A
2013,1,3,23,0,0,0,0,0,0,0,3,6,155,0,0.155,2.3000000000000003,1.714,86.80000000000001,91.7,9,790,0.0000,0.0000,N/A
2013,1,3,23,30,0,0,0,0,0,0,0,6,161.92000000000002,0,0.155,2.2,1.696,86.80000000000001,91.68,8,790,0.0000,0.0000,N/A
2013,1,4,0,0,0,0,0,0,0,0,0,6,168.78,0,0.155,2.1,1.678,88.5,89.46000000000001,8,790,0.0000,0.0000,N/A
2013,1,4,0,30,0,0,0,0,0,0,0,6,175.35,0,0.155,2,1.6540000000000001,88.5,95.75,8,790,0.0000,0.0000,N/A
2013,1,4,1,0,0,0,0,0,0,0,0,6,176.15,0,0.155,2,1.6320000000000001,91.7,93.82000000000001,8,790,0.0000,0.0000,N/A
2013,1,4,1,30,0,0,0,0,0,0,0,6,169.74,0,0.155,1.9000000000000001,1.604,91.7,93.8,7,790,0.0000,0.0000,N/A
2013,1,4,2,0,0,0,0,0,0,0,0,5,162.89000000000001,0,0.155,1.8,1.576,95.4,92.79,7,790,0.0000,0.0000,N/A
2013,1,4,2,30,0,0,0,0,0,0,0,5,155.98,0,0.155,1.6,1.555,95.4,92.77,7,790,0.0000,0.0000,N/A
2013,1,4,3,0,0,0,0,0,0,0,0,5,149.06,0,0.155,1.4000000000000001,1.534,96.60000000000001,92.81,7,790,0.0000,0.0000,N/A
2013,1,4,3,30,0,0,0,0,0,0,0,5,142.16,0,0.155,1.2000000000000002,1.5230000000000001,96.60000000000001,92.8,7,790,0.0000,0.0000,N/A
2013,1,4,4,0,0,0,0,0,0,0,0,6,135.27,0,0.155,1.2000000000000002,1.512,95.9,93.37,7,790,0.0000,0.0000,N/A
2013,1,4,4,30,0,0,0,0,0,0,0,6,128.41,0,0.155,1.1,1.5090000000000001,95.9,93.38,7,790,0.0000,0.0000,N/A
2013,1,4,5,0,0,0,0,0,0,0,1,6,121.59,0,0.155,1.1,1.5070000000000001,92.30000000000001,93.94,7,790,0.0000,0.0000,N/A
2013,1,4,5,30,0,0,0,0,0,0,0,6,114.81,0,0.155,1.1,1.5110000000000001,92.30000000000001,100,6,790,0.0000,0.0000,N/A
2013,1,4,6,0,0,0,0,0,0,0,1,6,108.10000000000001,0,0.155,1.1,1.5150000000000001,87.10000000000001,100,6,790,0.0000,0.0000,N/A
2013,1,4,6,30,0,0,0,0,0,0,3,6,101.45,0,0.155,1.2000000000000002,1.522,87.10000000000001,100,6,790,0.0000,0.0000,N/A
2013,1,4,7,0,0,0,0,0,0,0,3,6,94.9,0,0.155,1.3,1.53,82.10000000000001,95.7,7,790,0.0000,0.0000,N/A
2013,1,4,7,30,12,149,16,12,149,16,1,6,88.45,0,0.155,1.6,1.537,82.10000000000001,89.43,8,790,0.0000,0.0000,N/A
2013,1,4,8,0,38,483,104,38,483,104,1,6,82.15,0,0.155,2,1.545,87.4,86.7,9,790,0.0000,0.0000,N/A
2013,1,4,8,30,54,660,214,54,660,214,1,6,76.02,0,0.155,1.8,1.545,87.4,75.88,11,790,10.3756,7.9589,N/A
2013,1,4,9,0,64,773,327,64,773,327,1,7,70.11,0,0.155,1.6,1.547,77.60000000000001,68.81,13,790,16.7239,12.9490,N/A
2013,1,4,9,30,167,424,350,72,842,434,3,7,64.49,0,0.155,1.2000000000000002,1.541,77.60000000000001,60.46,15,790,18.7383,14.5914,N/A
2013,1,4,10,0,76,893,533,76,893,533,0,6,59.230000000000004,0,0.155,0.8,1.5350000000000001,72.9,51.68,17,790,29.5155,23.0623,N/A
