Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,601331,-,-,-,20.29,-100.54,-6,2077,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2015,1,1,6,30,0,0,0,0,0,0,3,8,101.2,0,0.157,0.7000000000000001,1.597,144.3,100,8,790,0.0000,0.0000,N/A
2015,1,1,7,0,0,0,0,0,0,0,8,9,94.66,0,0.157,0.8,1.591,151.20000000000002,100,9,790,0.0000,0.0000,N/A
2015,1,1,7,30,14,91,16,14,91,16,1,9,88.24,0,0.157,1.2000000000000002,1.583,151.20000000000002,96.67,10,790,0.0000,0.0000,N/A
2015,1,1,8,0,41,405,97,45,400,101,7,9,81.96000000000001,0,0.157,1.6,1.575,156.60000000000002,86.25,12,790,0.0000,0.0000,N/A
2015,1,1,8,30,87,339,170,66,581,208,8,9,75.86,0,0.157,1.6,1.578,156.60000000000002,80.8,13,790,8.2529,6.3325,N/A
2015,1,1,9,0,77,672,307,78,710,320,7,9,69.99,0,0.157,1.6,1.582,194.8,71.4,15,790,15.7179,12.1720,N/A
2015,1,1,9,30,105,684,401,88,783,426,7,9,64.4,0,0.157,1.6,1.594,194.8,66.98,16,790,21.4827,16.7296,N/A
2015,1,1,10,0,175,547,456,95,836,523,8,9,59.19,0,0.157,1.7000000000000002,1.607,226.60000000000002,58.050000000000004,18,790,25.2573,19.7355,N/A
2015,1,1,10,30,101,872,608,101,872,608,1,9,54.47,0,0.157,1.6,1.623,226.60000000000002,54.52,19,790,34.4900,27.0068,N/A
2015,1,1,11,0,296,382,540,109,890,677,8,9,50.36,0,0.157,1.5,1.6400000000000001,242.3,50.15,20,790,31.1544,24.4284,N/A
2015,1,1,11,30,309,402,583,113,907,731,3,9,47.04,4,0.157,1.5,1.6640000000000001,242.3,50.120000000000005,20,790,34.0243,26.7020,N/A
2015,1,1,12,0,319,412,612,117,914,768,7,8,44.68,4,0.157,1.5,1.689,249.4,46.12,21,790,35.9745,28.2473,N/A
2015,1,1,12,30,357,313,584,119,919,786,3,8,43.43,4,0.157,1.5,1.718,249.4,46.09,21,790,34.4493,27.0565,N/A
2015,1,1,13,0,377,282,582,127,903,783,8,8,43.4,0,0.157,1.6,1.747,248,45.25,21,790,34.3341,26.9662,N/A
2015,1,1,13,30,345,63,390,125,897,765,8,8,44.59,0,0.157,1.7000000000000002,1.768,248,45.230000000000004,21,790,22.9308,18.0057,N/A
2015,1,1,14,0,325,67,371,124,884,728,3,8,46.89,4,0.157,1.9000000000000001,1.7890000000000001,246.3,44.74,21,790,21.6622,17.0010,N/A
2015,1,1,14,30,120,866,675,120,866,675,0,8,50.17,0,0.157,1.9000000000000001,1.7790000000000001,246.3,47.57,20,790,38.9706,30.5587,N/A
2015,1,1,15,0,212,545,531,122,823,603,8,8,54.24,0,0.157,1.9000000000000001,1.77,247.10000000000002,46.72,20,790,30.1531,23.6129,N/A
2015,1,1,15,30,181,536,457,114,785,519,7,8,58.94,0,0.157,1.8,1.732,247.10000000000002,46.72,20,790,25.3482,19.8091,N/A
2015,1,1,16,0,203,163,274,97,759,428,8,8,64.12,0,0.157,1.7000000000000002,1.695,249,46.050000000000004,20,790,14.7084,11.4566,N/A
2015,1,1,16,30,147,64,169,86,685,323,8,8,69.69,0,0.157,1.2000000000000002,1.6500000000000001,249,48.99,19,790,8.6757,6.7210,N/A
2015,1,1,17,0,73,490,195,67,598,216,7,9,75.55,0,0.157,0.8,1.605,247,57.88,18,790,9.4908,7.2864,N/A
2015,1,1,17,30,52,318,98,47,423,108,8,9,81.64,4,0.157,0.7000000000000001,1.555,247,65.68,16,790,0.0000,0.0000,N/A
2015,1,1,18,0,19,0,19,16,147,21,8,9,87.91,4,0.157,0.6000000000000001,1.5050000000000001,226.60000000000002,70.12,15,790,0.0000,0.0000,N/A
2015,1,1,18,30,0,0,0,0,0,0,8,9,94.33,0,0.157,0.5,1.456,226.60000000000002,74.79,14,790,0.0000,0.0000,N/A
2015,1,1,19,0,0,0,0,0,0,0,7,9,100.86,0,0.157,0.5,1.409,209.20000000000002,71.98,14,790,0.0000,0.0000,N/A
2015,1,1,19,30,0,0,0,0,0,0,1,9,107.49000000000001,0,0.157,0.5,1.37,209.20000000000002,76.82000000000001,13,790,0.0000,0.0000,N/A
2015,1,1,20,0,0,0,0,0,0,0,0,8,114.18,0,0.157,0.6000000000000001,1.331,188.70000000000002,74.3,13,790,0.0000,0.0000,N/A
2015,1,1,20,30,0,0,0,0,0,0,0,8,120.94,0,0.157,0.7000000000000001,1.301,188.70000000000002,79.34,12,790,0.0000,0.0000,N/A
2015,1,1,21,0,0,0,0,0,0,0,0,8,127.75,0,0.157,0.9,1.2710000000000001,180.3,77.07000000000001,12,790,0.0000,0.0000,N/A
2015,1,1,21,30,0,0,0,0,0,0,0,8,134.59,0,0.157,0.9,1.24,180.3,82.32000000000001,11,790,0.0000,0.0000,N/A
2015,1,1,22,0,0,0,0,0,0,0,0,7,141.47,0,0.157,1,1.21,183.5,84.75,10,790,0.0000,0.0000,N/A
2015,1,1,22,30,0,0,0,0,0,0,0,7,148.36,0,0.157,1,1.174,183.5,90.61,9,790,0.0000,0.0000,N/A
2015,1,1,23,0,0,0,0,0,0,0,0,6,155.27,0,0.157,1.1,1.1380000000000001,187.60000000000002,86.18,9,790,0.0000,0.0000,N/A
2015,1,1,23,30,0,0,0,0,0,0,0,6,162.16,0,0.157,1.1,1.103,187.60000000000002,92.18,9,790,0.0000,0.0000,N/A
2015,1,2,0,0,0,0,0,0,0,0,0,6,168.99,0,0.157,1.1,1.068,189.60000000000002,87.69,9,790,0.0000,0.0000,N/A
2015,1,2,0,30,0,0,0,0,0,0,0,6,175.44,0,0.157,1.1,1.043,189.60000000000002,87.68,8,790,0.0000,0.0000,N/A
2015,1,2,1,0,0,0,0,0,0,0,0,5,175.8,0,0.157,1.1,1.018,190.5,83.65,8,790,0.0000,0.0000,N/A
2015,1,2,1,30,0,0,0,0,0,0,0,5,169.43,0,0.157,1,1.012,190.5,89.53,7,790,0.0000,0.0000,N/A
2015,1,2,2,0,0,0,0,0,0,0,0,4,162.6,0,0.157,1,1.006,190.5,85.92,7,790,0.0000,0.0000,N/A
2015,1,2,2,30,0,0,0,0,0,0,0,4,155.71,0,0.157,1,1.014,190.5,85.91,7,790,0.0000,0.0000,N/A
2015,1,2,3,0,0,0,0,0,0,0,0,4,148.81,0,0.157,1.1,1.025,188.20000000000002,83.07000000000001,7,790,0.0000,0.0000,N/A
2015,1,2,3,30,0,0,0,0,0,0,0,4,141.91,0,0.157,1.1,1.046,188.20000000000002,88.98,7,790,0.0000,0.0000,N/A
2015,1,2,4,0,0,0,0,0,0,0,0,3,135.03,0,0.157,1.1,1.068,185.9,86.85000000000001,7,790,0.0000,0.0000,N/A
2015,1,2,4,30,0,0,0,0,0,0,0,3,128.18,0,0.157,1.1,1.094,185.9,86.86,6,790,0.0000,0.0000,N/A
2015,1,2,5,0,0,0,0,0,0,0,0,3,121.37,0,0.157,1.1,1.12,183.10000000000002,85.48,6,790,0.0000,0.0000,N/A
2015,1,2,5,30,0,0,0,0,0,0,0,3,114.61,0,0.157,1.1,1.1420000000000001,183.10000000000002,85.49,6,790,0.0000,0.0000,N/A
2015,1,2,6,0,0,0,0,0,0,0,0,3,107.91,0,0.157,1.1,1.165,181.70000000000002,84.74,6,790,0.0000,0.0000,N/A
2015,1,2,6,30,0,0,0,0,0,0,0,3,101.27,0,0.157,1.1,1.181,181.70000000000002,84.77,6,790,0.0000,0.0000,N/A
2015,1,2,7,0,0,0,0,0,0,0,0,3,94.73,0,0.157,1.1,1.198,180.4,80.76,7,790,0.0000,0.0000,N/A
2015,1,2,7,30,13,202,19,13,202,19,0,3,88.3,0,0.157,1.6,1.206,180.4,70.54,9,790,0.0000,0.0000,N/A
2015,1,2,8,0,36,530,110,36,530,110,0,4,82.02,0,0.157,2.2,1.215,183.60000000000002,61.74,12,790,0.0000,0.0000,N/A
2015,1,2,8,30,51,702,222,51,702,222,0,4,75.91,0,0.157,2.8000000000000003,1.218,183.60000000000002,57.83,13,790,10.7730,8.2654,N/A
2015,1,2,9,0,61,802,335,61,802,335,0,6,70.03,0,0.157,3.4000000000000004,1.222,202.8,56.77,15,790,17.1453,13.2767,N/A
2015,1,2,9,30,69,868,443,69,868,443,0,6,64.43,0,0.157,3.6,1.225,202.8,53.25,16,790,23.7276,18.4774,N/A
2015,1,2,10,0,75,911,541,75,911,541,0,6,59.21,0,0.157,3.9000000000000004,1.228,208.5,50.54,17,790,29.9619,23.4113,N/A
2015,1,2,10,30,79,943,628,79,943,628,0,6,54.47,0,0.157,4,1.236,208.5,47.44,18,790,35.6245,27.8952,N/A
2015,1,2,11,0,83,964,699,83,964,699,0,6,50.35,0,0.157,4.2,1.245,212.20000000000002,43.92,19,790,40.3292,31.6224,N/A
2015,1,2,11,30,86,979,754,86,979,754,0,6,47.01,0,0.157,4.3,1.258,212.20000000000002,43.89,19,790,44.0083,34.5376,N/A
2015,1,2,12,0,87,989,791,87,989,791,0,6,44.62,0,0.157,4.4,1.2710000000000001,215.20000000000002,40.61,20,790,46.5044,36.5160,N/A
2015,1,2,12,30,374,299,592,88,993,810,3,6,43.36,0,0.157,4.5,1.285,215.20000000000002,40.58,20,790,34.9279,27.4328,N/A
2015,1,2,13,0,357,321,591,90,989,810,3,5,43.31,4,0.157,4.6000000000000005,1.299,215.10000000000002,39.99,20,790,34.8736,27.3904,N/A
2015,1,2,13,30,283,27,303,90,984,792,3,5,44.47,4,0.157,4.6000000000000005,1.311,215.10000000000002,39.97,20,790,17.8216,13.9942,N/A
2015,1,2,14,0,271,25,289,89,971,755,3,5,46.77,0,0.157,4.800000000000001,1.324,212.9,39.78,20,790,16.8808,13.2488,N/A
2015,1,2,14,30,331,149,426,87,955,700,3,5,50.04,0,0.157,4.7,1.338,212.9,39.78,20,790,24.6066,19.2959,N/A
2015,1,2,15,0,82,935,630,82,935,630,0,5,54.1,0,0.157,4.7,1.352,210.8,39.67,20,790,35.7972,28.0343,N/A
2015,1,2,15,30,252,144,326,78,903,546,3,5,58.800000000000004,0,0.157,4.5,1.363,210.8,42.21,19,790,18.0961,14.1428,N/A
2015,1,2,16,0,206,142,268,72,856,448,3,5,63.980000000000004,4,0.157,4.4,1.374,209.70000000000002,41.84,19,790,14.4006,11.2181,N/A
2015,1,2,16,30,65,791,341,65,791,341,1,5,69.55,0,0.157,3.8000000000000003,1.3800000000000001,209.70000000000002,44.550000000000004,18,790,17.5271,13.5804,N/A
2015,1,2,17,0,95,289,168,55,685,228,8,6,75.41,0,0.157,3.3000000000000003,1.387,207.9,48.800000000000004,17,790,8.1863,6.2865,N/A
2015,1,2,17,30,40,517,117,40,517,117,1,6,81.51,0,0.157,2.5,1.3860000000000001,207.9,55.43,15,790,0.0000,0.0000,N/A
2015,1,2,18,0,16,203,24,16,203,24,0,6,87.78,0,0.157,1.7000000000000002,1.385,206.20000000000002,66.75,13,790,0.0000,0.0000,N/A
2015,1,2,18,30,0,0,0,0,0,0,8,6,94.2,0,0.157,1.6,1.377,206.20000000000002,71.28,12,790,0.0000,0.0000,N/A
2015,1,2,19,0,0,0,0,0,0,0,1,6,100.73,0,0.157,1.6,1.37,205.20000000000002,71.12,12,790,0.0000,0.0000,N/A
2015,1,2,19,30,0,0,0,0,0,0,7,6,107.36,0,0.157,1.5,1.359,205.20000000000002,75.99,11,790,0.0000,0.0000,N/A
2015,1,2,20,0,0,0,0,0,0,0,7,6,114.06,0,0.157,1.4000000000000001,1.348,204.60000000000002,75.37,11,790,0.0000,0.0000,N/A
2015,1,2,20,30,0,0,0,0,0,0,0,6,120.82000000000001,0,0.157,1.3,1.338,204.60000000000002,80.55,10,790,0.0000,0.0000,N/A
2015,1,2,21,0,0,0,0,0,0,0,0,6,127.63000000000001,0,0.157,1.3,1.328,207.4,79.46000000000001,10,790,0.0000,0.0000,N/A
2015,1,2,21,30,0,0,0,0,0,0,0,6,134.48,0,0.157,1.3,1.323,207.4,84.96000000000001,9,790,0.0000,0.0000,N/A
2015,1,2,22,0,0,0,0,0,0,0,0,6,141.35,0,0.157,1.3,1.318,212.60000000000002,84.12,9,790,0.0000,0.0000,N/A
2015,1,2,22,30,0,0,0,0,0,0,0,6,148.25,0,0.157,1.2000000000000002,1.32,212.60000000000002,84.11,9,790,0.0000,0.0000,N/A
2015,1,2,23,0,0,0,0,0,0,0,0,6,155.16,0,0.157,1.2000000000000002,1.323,217.3,83.38,9,790,0.0000,0.0000,N/A
2015,1,2,23,30,0,0,0,0,0,0,0,6,162.06,0,0.157,1.2000000000000002,1.326,217.3,89.21000000000001,8,790,0.0000,0.0000,N/A
2015,1,3,0,0,0,0,0,0,0,0,3,6,168.91,0,0.157,1.2000000000000002,1.329,219.8,88.44,8,790,0.0000,0.0000,N/A
2015,1,3,0,30,0,0,0,0,0,0,1,6,175.4,0,0.157,1.1,1.325,219.8,94.66,7,790,0.0000,0.0000,N/A
2015,1,3,1,0,0,0,0,0,0,0,3,6,175.94,0,0.157,1.1,1.322,218.9,93.86,7,790,0.0000,0.0000,N/A
2015,1,3,1,30,0,0,0,0,0,0,7,6,169.56,0,0.157,1.1,1.319,218.9,93.83,7,790,0.0000,0.0000,N/A
2015,1,3,2,0,0,0,0,0,0,0,4,6,162.72,0,0.157,1.1,1.316,218.70000000000002,93.46000000000001,7,790,0.0000,0.0000,N/A
2015,1,3,2,30,0,0,0,0,0,0,7,6,155.82,0,0.157,1.1,1.318,218.70000000000002,93.45,7,790,0.0000,0.0000,N/A
2015,1,3,3,0,0,0,0,0,0,0,6,5,148.91,0,0.157,1.1,1.32,217.5,93.34,7,790,0.0000,0.0000,N/A
2015,1,3,3,30,0,0,0,0,0,0,1,5,142.01,0,0.157,1.1,1.323,217.5,93.34,7,790,0.0000,0.0000,N/A
2015,1,3,4,0,0,0,0,0,0,0,7,6,135.13,0,0.157,1.1,1.327,213.60000000000002,93.78,7,790,0.0000,0.0000,N/A
2015,1,3,4,30,0,0,0,0,0,0,0,6,128.28,0,0.157,1.1,1.34,213.60000000000002,93.79,7,790,0.0000,0.0000,N/A
2015,1,3,5,0,0,0,0,0,0,0,7,6,121.46000000000001,0,0.157,1.1,1.354,210.8,94.01,7,790,0.0000,0.0000,N/A
2015,1,3,5,30,0,0,0,0,0,0,1,6,114.69,0,0.157,1.1,1.374,210.8,94.03,7,790,0.0000,0.0000,N/A
2015,1,3,6,0,0,0,0,0,0,0,7,6,107.98,0,0.157,1.2000000000000002,1.3940000000000001,209.9,93.99,7,790,0.0000,0.0000,N/A
2015,1,3,6,30,0,0,0,0,0,0,7,6,101.35000000000001,0,0.157,1.2000000000000002,1.4020000000000001,209.9,94.03,7,790,0.0000,0.0000,N/A
2015,1,3,7,0,0,0,0,0,0,0,7,6,94.8,0,0.157,1.2000000000000002,1.41,208.3,88.15,8,790,0.0000,0.0000,N/A
2015,1,3,7,30,13,0,13,13,180,19,4,6,88.36,4,0.157,1.7000000000000002,1.412,208.3,82.43,9,790,0.0000,0.0000,N/A
2015,1,3,8,0,52,169,75,36,530,109,7,6,82.07000000000001,4,0.157,2.3000000000000003,1.415,208.3,73.48,11,790,0.0000,0.0000,N/A
2015,1,3,8,30,95,235,152,50,701,220,7,6,75.96000000000001,0,0.157,3,1.429,208.3,68.81,12,790,7.3731,5.6564,N/A
2015,1,3,9,0,130,369,256,59,807,334,7,6,70.06,0,0.157,3.7,1.443,225.8,59.18,14,790,13.0986,10.1427,N/A
2015,1,3,9,30,146,522,371,66,871,441,7,6,64.46000000000001,0,0.157,4.1000000000000005,1.464,225.8,55.49,15,790,19.8669,15.4706,N/A
2015,1,3,10,0,70,916,539,70,916,539,0,6,59.22,0,0.157,4.5,1.486,228.3,51.480000000000004,16,790,29.8495,23.3233,N/A
2015,1,3,10,30,75,946,625,75,946,625,0,5,54.47,0,0.157,4.6000000000000005,1.5070000000000001,228.3,48.300000000000004,17,790,35.4543,27.7619,N/A
2015,1,3,11,0,77,968,696,77,968,696,0,5,50.33,0,0.157,4.7,1.528,227.60000000000002,44.9,18,790,40.1591,31.4893,N/A
2015,1,3,11,30,80,983,750,80,983,750,3,5,46.97,4,0.157,4.7,1.551,227.60000000000002,44.87,18,790,43.7804,34.3591,N/A
2015,1,3,12,0,376,224,535,81,991,788,8,5,44.56,0,0.157,4.7,1.574,226.5,41.660000000000004,19,790,31.4591,24.7025,N/A
2015,1,3,12,30,388,207,539,82,995,807,7,5,43.27,0,0.157,4.6000000000000005,1.604,226.5,41.63,19,790,31.8087,24.9833,N/A
2015,1,3,13,0,326,445,650,85,989,806,8,5,43.2,0,0.157,4.6000000000000005,1.635,226.20000000000002,39.1,20,790,38.3665,30.1344,N/A
2015,1,3,13,30,291,566,697,84,983,788,7,5,44.35,0,0.157,4.5,1.673,226.20000000000002,39.09,20,790,41.0097,32.2032,N/A
2015,1,3,14,0,360,154,466,88,962,749,7,5,46.64,0,0.157,4.4,1.711,227.5,39.39,20,790,27.2308,21.3725,N/A
2015,1,3,14,30,328,118,404,86,946,695,6,5,49.9,0,0.157,4.1000000000000005,1.741,227.5,41.9,19,790,23.3478,18.3095,N/A
2015,1,3,15,0,296,155,388,86,913,624,6,5,53.96,0,0.157,3.9000000000000004,1.7710000000000001,229.70000000000002,42.480000000000004,19,790,22.0602,17.2772,N/A
2015,1,3,15,30,123,747,512,82,880,540,8,5,58.65,0,0.157,3.5,1.7890000000000001,229.70000000000002,45.22,18,790,28.4445,22.2321,N/A
2015,1,3,16,0,191,315,331,80,819,441,7,6,63.84,0,0.157,3.1,1.807,232.4,45.980000000000004,18,790,17.8033,13.8703,N/A
2015,1,3,16,30,155,167,214,72,751,336,6,6,69.41,0,0.157,2.2,1.817,232.4,48.980000000000004,17,790,11.0130,8.5346,N/A
2015,1,3,17,0,101,45,112,63,628,223,7,7,75.27,0,0.157,1.4000000000000001,1.827,233.9,58.39,16,790,5.4640,4.1971,N/A
2015,1,3,17,30,55,18,57,45,458,114,6,7,81.37,4,0.157,1.1,1.829,233.9,62.27,15,790,0.0000,0.0000,N/A
2015,1,3,18,0,12,0,12,18,151,24,6,8,87.64,4,0.157,0.8,1.831,232.60000000000002,69.43,14,790,0.0000,0.0000,N/A
2015,1,3,18,30,0,0,0,0,0,0,7,8,94.07000000000001,0,0.157,0.7000000000000001,1.824,232.60000000000002,74.12,13,790,0.0000,0.0000,N/A
2015,1,3,19,0,0,0,0,0,0,0,7,8,100.60000000000001,0,0.157,0.7000000000000001,1.818,232.20000000000002,73.38,13,790,0.0000,0.0000,N/A
2015,1,3,19,30,0,0,0,0,0,0,7,8,107.23,0,0.157,0.7000000000000001,1.806,232.20000000000002,73.39,13,790,0.0000,0.0000,N/A
2015,1,3,20,0,0,0,0,0,0,0,7,8,113.93,0,0.157,0.7000000000000001,1.795,228.5,71.76,13,790,0.0000,0.0000,N/A
2015,1,3,20,30,0,0,0,0,0,0,6,8,120.7,0,0.157,0.7000000000000001,1.7830000000000001,228.5,71.76,13,790,0.0000,0.0000,N/A
2015,1,3,21,0,0,0,0,0,0,0,6,7,127.51,0,0.157,0.8,1.772,224.9,70.47,13,790,0.0000,0.0000,N/A
2015,1,3,21,30,0,0,0,0,0,0,6,7,134.36,0,0.157,0.8,1.762,224.9,75.22,12,790,0.0000,0.0000,N/A
2015,1,3,22,0,0,0,0,0,0,0,6,7,141.24,0,0.157,0.8,1.752,221.9,74.14,12,790,0.0000,0.0000,N/A
2015,1,3,22,30,0,0,0,0,0,0,7,7,148.14000000000001,0,0.157,0.7000000000000001,1.746,221.9,74.13,12,790,0.0000,0.0000,N/A
2015,1,3,23,0,0,0,0,0,0,0,7,7,155.06,0,0.157,0.7000000000000001,1.74,221.70000000000002,73.3,12,790,0.0000,0.0000,N/A
2015,1,3,23,30,0,0,0,0,0,0,7,7,161.96,0,0.157,0.7000000000000001,1.738,221.70000000000002,78.3,11,790,0.0000,0.0000,N/A
2015,1,4,0,0,0,0,0,0,0,0,6,7,168.82,0,0.157,0.7000000000000001,1.738,222.60000000000002,77.88,11,790,0.0000,0.0000,N/A
2015,1,4,0,30,0,0,0,0,0,0,7,7,175.36,0,0.157,0.5,1.729,222.60000000000002,77.87,11,790,0.0000,0.0000,N/A
2015,1,4,1,0,0,0,0,0,0,0,7,7,176.08,0,0.157,0.4,1.721,215,77.37,11,790,0.0000,0.0000,N/A
2015,1,4,1,30,0,0,0,0,0,0,7,7,169.68,0,0.157,0.30000000000000004,1.715,215,77.36,11,790,0.0000,0.0000,N/A
2015,1,4,2,0,0,0,0,0,0,0,7,7,162.83,0,0.157,0.2,1.709,94.4,76.92,11,790,0.0000,0.0000,N/A
2015,1,4,2,30,0,0,0,0,0,0,7,7,155.93,0,0.157,0.4,1.698,94.4,82.2,10,790,0.0000,0.0000,N/A
2015,1,4,3,0,0,0,0,0,0,0,7,7,149.01,0,0.157,0.7000000000000001,1.688,70.3,81.71000000000001,10,790,0.0000,0.0000,N/A
2015,1,4,3,30,0,0,0,0,0,0,7,7,142.11,0,0.157,0.7000000000000001,1.684,70.3,87.39,9,790,0.0000,0.0000,N/A
2015,1,4,4,0,0,0,0,0,0,0,7,6,135.22,0,0.157,0.8,1.681,62,86.77,9,790,0.0000,0.0000,N/A
2015,1,4,4,30,0,0,0,0,0,0,7,6,128.37,0,0.157,0.8,1.692,62,92.86,8,790,0.0000,0.0000,N/A
2015,1,4,5,0,0,0,0,0,0,0,7,6,121.55,0,0.157,0.8,1.704,50.800000000000004,92.39,8,790,0.0000,0.0000,N/A
2015,1,4,5,30,0,0,0,0,0,0,7,6,114.77,0,0.157,0.9,1.722,50.800000000000004,92.44,8,790,0.0000,0.0000,N/A
2015,1,4,6,0,0,0,0,0,0,0,7,6,108.06,0,0.157,1,1.74,47.800000000000004,92.81,8,790,0.0000,0.0000,N/A
2015,1,4,6,30,0,0,0,0,0,0,7,6,101.42,0,0.157,1.1,1.75,47.800000000000004,92.84,8,790,0.0000,0.0000,N/A
2015,1,4,7,0,0,0,0,0,0,0,4,7,94.87,0,0.157,1.2000000000000002,1.76,50.6,94.57000000000001,8,790,0.0000,0.0000,N/A
2015,1,4,7,30,10,0,10,13,125,16,7,7,88.42,4,0.157,1.8,1.768,50.6,88.44,9,790,0.0000,0.0000,N/A
2015,1,4,8,0,51,99,65,42,429,101,4,7,82.12,0,0.157,2.4000000000000004,1.776,56.300000000000004,81.34,11,790,0.0000,0.0000,N/A
2015,1,4,8,30,96,214,148,61,610,209,7,7,76,0,0.157,2.8000000000000003,1.772,56.300000000000004,76.16,12,790,7.1768,5.5054,N/A
2015,1,4,9,0,149,116,188,73,724,320,7,9,70.09,0,0.157,3.3000000000000003,1.7690000000000001,62.5,76.7,13,790,9.6167,7.4462,N/A
2015,1,4,9,30,199,151,265,83,797,426,8,9,64.48,0,0.157,3.6,1.7690000000000001,62.5,71.88,14,790,14.1886,11.0486,N/A
