Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,601331,-,-,-,20.29,-100.54,-6,2077,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2016,1,2,2,0,0,0,0,0,0,0,3,8,162.58,0,0.157,2.2,1.911,89.80000000000001,94.56,9,790,0.0000,0.0000,N/A
2016,1,2,2,30,0,0,0,0,0,0,1,8,155.68,0,0.157,2,1.913,89.80000000000001,94.54,9,790,0.0000,0.0000,N/A
2016,1,2,3,0,0,0,0,0,0,0,3,8,148.78,0,0.157,1.8,1.9160000000000001,88.30000000000001,93.82000000000001,9,790,0.0000,0.0000,N/A
2016,1,2,3,30,0,0,0,0,0,0,3,8,141.89000000000001,0,0.157,1.6,1.924,88.30000000000001,93.82000000000001,9,790,0.0000,0.0000,N/A
2016,1,2,4,0,0,0,0,0,0,0,3,8,135.01,0,0.157,1.5,1.934,91,93.5,9,790,0.0000,0.0000,N/A
2016,1,2,4,30,0,0,0,0,0,0,3,8,128.16,0,0.157,1.4000000000000001,1.936,91,100,8,790,0.0000,0.0000,N/A
2016,1,2,5,0,0,0,0,0,0,0,3,8,121.35000000000001,0,0.157,1.3,1.939,101.30000000000001,100,8,790,0.0000,0.0000,N/A
2016,1,2,5,30,0,0,0,0,0,0,0,8,114.59,0,0.157,1.2000000000000002,1.93,101.30000000000001,100,8,790,0.0000,0.0000,N/A
2016,1,2,6,0,0,0,0,0,0,0,3,8,107.89,0,0.157,1.1,1.922,111.60000000000001,100,8,790,0.0000,0.0000,N/A
2016,1,2,6,30,0,0,0,0,0,0,3,8,101.25,0,0.157,1.1,1.9120000000000001,111.60000000000001,100,8,790,0.0000,0.0000,N/A
2016,1,2,7,0,0,0,0,0,0,0,3,8,94.72,0,0.157,1.2000000000000002,1.9020000000000001,116.60000000000001,97.85000000000001,9,790,0.0000,0.0000,N/A
2016,1,2,7,30,8,0,8,14,109,17,3,8,88.29,4,0.157,1.5,1.9000000000000001,116.60000000000001,91.53,10,790,0.0000,0.0000,N/A
2016,1,2,8,0,48,0,48,43,426,102,3,9,82,4,0.157,1.8,1.8980000000000001,134,84.77,12,790,0.0000,0.0000,N/A
2016,1,2,8,30,92,21,98,62,604,209,3,9,75.9,4,0.157,1.7000000000000002,1.9020000000000001,134,79.42,13,790,4.7560,3.6490,N/A
2016,1,2,9,0,137,37,150,72,724,320,3,10,70.02,0,0.157,1.6,1.9060000000000001,174.9,74.36,15,790,7.6777,5.9454,N/A
2016,1,2,9,30,197,217,291,82,796,426,3,10,64.43,0,0.157,1.8,1.9160000000000001,174.9,69.75,16,790,15.5863,12.1375,N/A
2016,1,2,10,0,236,295,387,87,851,523,3,10,59.21,0,0.157,2,1.926,211.20000000000002,61.800000000000004,18,790,21.4330,16.7471,N/A
2016,1,2,10,30,92,886,607,92,886,607,1,10,54.47,0,0.157,2.1,1.944,211.20000000000002,58.03,19,790,34.4332,26.9624,N/A
2016,1,2,11,0,94,915,678,94,915,678,1,10,50.35,0,0.157,2.3000000000000003,1.962,221.9,53.92,20,790,39.1176,30.6724,N/A
2016,1,2,11,30,97,931,732,97,931,732,1,10,47.02,0,0.157,2.4000000000000004,1.981,221.9,50.660000000000004,21,790,42.7228,33.5287,N/A
2016,1,2,12,0,96,946,770,96,946,770,1,10,44.64,0,0.157,2.6,2.001,223.20000000000002,47.230000000000004,22,790,45.2672,35.5443,N/A
2016,1,2,12,30,97,951,789,97,951,789,1,10,43.38,0,0.157,2.8000000000000003,2.021,223.20000000000002,47.2,22,790,46.5483,36.5595,N/A
2016,1,2,13,0,96,954,790,96,954,790,1,10,43.33,0,0.157,3,2.041,224.5,44.21,23,790,46.6136,36.6111,N/A
2016,1,2,13,30,95,949,772,95,949,772,1,10,44.5,0,0.157,3.1,2.061,224.5,44.18,23,790,45.4030,35.6520,N/A
2016,1,2,14,0,284,503,628,91,942,736,8,10,46.800000000000004,0,0.157,3.2,2.081,226.8,44.22,23,790,36.6787,28.7868,N/A
2016,1,2,14,30,319,288,504,89,926,683,8,10,50.07,0,0.157,3.1,2.101,226.8,44.2,23,790,29.1088,22.8263,N/A
2016,1,2,15,0,90,892,612,90,892,612,1,10,54.14,0,0.157,3.1,2.122,228.4,44.25,23,790,34.7682,27.2281,N/A
2016,1,2,15,30,196,488,449,85,858,529,8,10,58.83,0,0.157,3,2.154,228.4,47.01,22,790,24.9197,19.4754,N/A
2016,1,2,16,0,199,247,307,81,800,432,8,10,64.02,0,0.157,3,2.186,233.20000000000002,47.27,22,790,16.4915,12.8465,N/A
2016,1,2,16,30,152,231,232,72,730,327,8,10,69.59,4,0.157,2.4000000000000004,2.229,233.20000000000002,50.25,21,790,11.9204,9.2357,N/A
2016,1,2,17,0,103,199,153,63,609,216,3,11,75.45,4,0.157,1.9000000000000001,2.2720000000000002,239.5,56.33,20,790,7.4529,5.7229,N/A
2016,1,2,17,30,45,435,109,45,435,109,3,11,81.54,4,0.157,1.4000000000000001,2.303,239.5,63.81,18,790,0.0000,0.0000,N/A
2016,1,2,18,0,17,107,21,17,107,21,1,11,87.81,0,0.157,1,2.335,244,71.8,17,790,0.0000,0.0000,N/A
2016,1,2,18,30,0,0,0,0,0,0,8,11,94.23,0,0.157,0.8,2.334,244,76.52,16,790,0.0000,0.0000,N/A
2016,1,2,19,0,0,0,0,0,0,0,8,12,100.76,0,0.157,0.7000000000000001,2.333,235.70000000000002,77.46000000000001,16,790,0.0000,0.0000,N/A
2016,1,2,19,30,0,0,0,0,0,0,8,12,107.39,0,0.157,0.5,2.319,235.70000000000002,82.58,15,790,0.0000,0.0000,N/A
2016,1,2,20,0,0,0,0,0,0,0,8,12,114.09,0,0.157,0.4,2.306,224.8,82.52,15,790,0.0000,0.0000,N/A
2016,1,2,20,30,0,0,0,0,0,0,4,12,120.85000000000001,0,0.157,0.4,2.31,224.8,88.02,14,790,0.0000,0.0000,N/A
2016,1,2,21,0,0,0,0,0,0,0,4,11,127.66,0,0.157,0.4,2.315,227.9,86.92,14,790,0.0000,0.0000,N/A
2016,1,2,21,30,0,0,0,0,0,0,4,11,134.51,0,0.157,0.4,2.322,227.9,86.93,14,790,0.0000,0.0000,N/A
2016,1,2,22,0,0,0,0,0,0,0,4,11,141.38,0,0.157,0.4,2.33,243,86.01,14,790,0.0000,0.0000,N/A
2016,1,2,22,30,0,0,0,0,0,0,4,11,148.28,0,0.157,0.4,2.327,243,91.78,13,790,0.0000,0.0000,N/A
2016,1,2,23,0,0,0,0,0,0,0,4,11,155.19,0,0.157,0.5,2.325,259.5,90.84,13,790,0.0000,0.0000,N/A
2016,1,2,23,30,0,0,0,0,0,0,4,11,162.09,0,0.157,0.6000000000000001,2.307,259.5,90.84,13,790,0.0000,0.0000,N/A
2016,1,3,0,0,0,0,0,0,0,0,4,11,168.93,0,0.157,0.7000000000000001,2.29,266.5,90.49,13,790,0.0000,0.0000,N/A
2016,1,3,0,30,0,0,0,0,0,0,3,11,175.41,0,0.157,0.8,2.263,266.5,96.61,12,790,0.0000,0.0000,N/A
2016,1,3,1,0,0,0,0,0,0,0,4,11,175.9,0,0.157,0.9,2.237,267.5,96.19,12,790,0.0000,0.0000,N/A
2016,1,3,1,30,0,0,0,0,0,0,4,11,169.52,0,0.157,0.9,2.202,267.5,96.17,12,790,0.0000,0.0000,N/A
2016,1,3,2,0,0,0,0,0,0,0,3,11,162.69,0,0.157,1,2.168,268.7,95.68,12,790,0.0000,0.0000,N/A
2016,1,3,2,30,0,0,0,0,0,0,0,11,155.79,0,0.157,1,2.128,268.7,95.66,12,790,0.0000,0.0000,N/A
2016,1,3,3,0,0,0,0,0,0,0,1,11,148.88,0,0.157,1,2.088,272.90000000000003,95.03,12,790,0.0000,0.0000,N/A
2016,1,3,3,30,0,0,0,0,0,0,1,11,141.99,0,0.157,0.9,2.045,272.90000000000003,100,11,790,0.0000,0.0000,N/A
2016,1,3,4,0,0,0,0,0,0,0,1,11,135.11,0,0.157,0.8,2.001,279.8,100,11,790,0.0000,0.0000,N/A
2016,1,3,4,30,0,0,0,0,0,0,1,11,128.25,0,0.157,0.7000000000000001,1.961,279.8,100,11,790,0.0000,0.0000,N/A
2016,1,3,5,0,0,0,0,0,0,0,3,10,121.44,0,0.157,0.6000000000000001,1.921,292,98.99000000000001,11,790,0.0000,0.0000,N/A
2016,1,3,5,30,0,0,0,0,0,0,0,10,114.67,0,0.157,0.6000000000000001,1.885,292,99.01,11,790,0.0000,0.0000,N/A
2016,1,3,6,0,0,0,0,0,0,0,1,10,107.96000000000001,0,0.157,0.6000000000000001,1.85,311.1,96.91,11,790,0.0000,0.0000,N/A
2016,1,3,6,30,0,0,0,0,0,0,3,10,101.33,0,0.157,0.6000000000000001,1.823,311.1,96.94,11,790,0.0000,0.0000,N/A
2016,1,3,7,0,0,0,0,0,0,0,3,10,94.78,0,0.157,0.6000000000000001,1.796,336.70000000000005,96.47,11,790,0.0000,0.0000,N/A
2016,1,3,7,30,14,108,17,14,108,17,1,10,88.35000000000001,0,0.157,0.8,1.776,336.70000000000005,90.34,12,790,0.0000,0.0000,N/A
2016,1,3,8,0,44,416,102,44,416,102,1,11,82.06,0,0.157,1.1,1.756,351.3,88.24,13,790,0.0000,0.0000,N/A
2016,1,3,8,30,64,597,209,64,597,209,0,11,75.94,0,0.157,1.3,1.735,351.3,82.71000000000001,14,790,10.1397,7.7790,N/A
2016,1,3,9,0,80,700,319,80,700,319,1,10,70.05,0,0.157,1.5,1.715,324.70000000000005,69.04,16,790,16.3235,12.6400,N/A
2016,1,3,9,30,91,776,425,91,776,425,1,10,64.45,0,0.157,1.7000000000000002,1.694,324.70000000000005,64.8,17,790,22.7602,17.7238,N/A
2016,1,3,10,0,104,815,521,104,815,521,1,9,59.22,0,0.157,2,1.673,302.5,55.75,18,790,28.8526,22.5445,N/A
2016,1,3,10,30,110,853,606,110,853,606,1,9,54.47,0,0.157,2.2,1.6560000000000001,302.5,52.35,19,790,34.3765,26.9180,N/A
2016,1,3,11,0,280,428,553,112,888,679,3,8,50.33,0,0.157,2.4000000000000004,1.6400000000000001,293.3,47.07,20,790,31.9080,25.0195,N/A
2016,1,3,11,30,325,380,584,116,907,735,3,8,46.980000000000004,0,0.157,2.5,1.622,293.3,47.04,20,790,34.0893,26.7534,N/A
2016,1,3,12,0,377,154,487,115,925,774,3,7,44.58,0,0.157,2.7,1.604,288.2,43.02,21,790,28.6350,22.4848,N/A
2016,1,3,12,30,116,931,794,116,931,794,1,7,43.29,0,0.157,2.8000000000000003,1.589,288.2,42.99,21,790,46.8547,36.8008,N/A
2016,1,3,13,0,113,938,797,113,938,797,1,7,43.230000000000004,0,0.157,2.9000000000000004,1.575,285.6,42.15,21,790,47.0394,36.9463,N/A
2016,1,3,13,30,375,241,548,112,933,779,3,7,44.38,0,0.157,2.9000000000000004,1.568,285.6,42.13,21,790,32.2402,25.3167,N/A
2016,1,3,14,0,360,195,494,110,922,743,3,7,46.67,0,0.157,3,1.561,284.1,38.85,22,790,28.8642,22.6544,N/A
2016,1,3,14,30,329,232,479,107,905,690,3,7,49.93,0,0.157,3,1.56,284.1,41.28,21,790,27.6791,21.7060,N/A
2016,1,3,15,0,293,223,425,100,888,622,3,6,54,0,0.157,3,1.56,287.40000000000003,40.31,21,790,24.1596,18.9211,N/A
2016,1,3,15,30,239,71,276,94,853,537,3,6,58.69,0,0.157,2.8000000000000003,1.56,287.40000000000003,40.31,21,790,15.3300,11.9816,N/A
2016,1,3,16,0,200,246,309,88,799,440,3,6,63.88,0,0.157,2.7,1.56,295.6,39.29,21,790,16.6154,12.9444,N/A
2016,1,3,16,30,78,729,334,78,729,334,1,6,69.44,0,0.157,2.1,1.557,295.6,44.46,20,790,17.1840,13.3163,N/A
2016,1,3,17,0,67,610,222,67,610,222,1,7,75.31,0,0.157,1.6,1.554,312.70000000000005,50.54,19,790,10.8268,8.3158,N/A
2016,1,3,17,30,48,439,114,48,439,114,1,7,81.4,0,0.157,1.3,1.547,312.70000000000005,57.36,17,790,0.0000,0.0000,N/A
2016,1,3,18,0,18,137,23,18,137,23,1,8,87.68,0,0.157,1,1.54,359.90000000000003,65.91,15,790,0.0000,0.0000,N/A
2016,1,3,18,30,0,0,0,0,0,0,1,8,94.10000000000001,0,0.157,1.2000000000000002,1.5330000000000001,359.90000000000003,70.32000000000001,14,790,0.0000,0.0000,N/A
2016,1,3,19,0,0,0,0,0,0,0,1,8,100.63,0,0.157,1.4000000000000001,1.5270000000000001,32.6,67.51,14,790,0.0000,0.0000,N/A
2016,1,3,19,30,0,0,0,0,0,0,1,8,107.26,0,0.157,1.6,1.5270000000000001,32.6,72.07000000000001,13,790,0.0000,0.0000,N/A
2016,1,3,20,0,0,0,0,0,0,0,1,7,113.96000000000001,0,0.157,1.8,1.528,56,69.49,13,790,0.0000,0.0000,N/A
2016,1,3,20,30,0,0,0,0,0,0,1,7,120.73,0,0.157,2.1,1.536,56,74.21000000000001,12,790,0.0000,0.0000,N/A
2016,1,3,21,0,0,0,0,0,0,0,1,7,127.54,0,0.157,2.5,1.544,70.4,73.07000000000001,12,790,0.0000,0.0000,N/A
2016,1,3,21,30,0,0,0,0,0,0,1,7,134.39000000000001,0,0.157,2.7,1.56,70.4,78.05,11,790,0.0000,0.0000,N/A
2016,1,3,22,0,0,0,0,0,0,0,1,7,141.27,0,0.157,2.9000000000000004,1.576,78.4,77.53,11,790,0.0000,0.0000,N/A
2016,1,3,22,30,0,0,0,0,0,0,1,7,148.17000000000002,0,0.157,2.8000000000000003,1.583,78.4,82.85000000000001,10,790,0.0000,0.0000,N/A
2016,1,3,23,0,0,0,0,0,0,0,1,7,155.08,0,0.157,2.8000000000000003,1.59,82.7,82.97,10,790,0.0000,0.0000,N/A
2016,1,3,23,30,0,0,0,0,0,0,0,7,161.99,0,0.157,2.6,1.587,82.7,88.7,9,790,0.0000,0.0000,N/A
2016,1,4,0,0,0,0,0,0,0,0,1,7,168.84,0,0.157,2.5,1.584,82.5,88.87,9,790,0.0000,0.0000,N/A
2016,1,4,0,30,0,0,0,0,0,0,1,7,175.37,0,0.157,2.2,1.59,82.5,88.85000000000001,9,790,0.0000,0.0000,N/A
2016,1,4,1,0,0,0,0,0,0,0,1,7,176.05,0,0.157,2,1.597,78.9,88.84,9,790,0.0000,0.0000,N/A
2016,1,4,1,30,0,0,0,0,0,0,1,7,169.65,0,0.157,1.8,1.613,78.9,95.03,8,790,0.0000,0.0000,N/A
2016,1,4,2,0,0,0,0,0,0,0,1,7,162.8,0,0.157,1.7000000000000002,1.631,73.2,94.84,8,790,0.0000,0.0000,N/A
2016,1,4,2,30,0,0,0,0,0,0,0,7,155.9,0,0.157,1.6,1.647,73.2,94.83,8,790,0.0000,0.0000,N/A
2016,1,4,3,0,0,0,0,0,0,0,3,7,148.99,0,0.157,1.5,1.6640000000000001,69.60000000000001,94.72,8,790,0.0000,0.0000,N/A
2016,1,4,3,30,0,0,0,0,0,0,3,7,142.08,0,0.157,1.4000000000000001,1.677,69.60000000000001,100,7,790,0.0000,0.0000,N/A
2016,1,4,4,0,0,0,0,0,0,0,3,7,135.2,0,0.157,1.3,1.691,72.8,100,7,790,0.0000,0.0000,N/A
2016,1,4,4,30,0,0,0,0,0,0,3,7,128.34,0,0.157,1.2000000000000002,1.716,72.8,100,7,790,0.0000,0.0000,N/A
2016,1,4,5,0,0,0,0,0,0,0,3,7,121.53,0,0.157,1.1,1.741,80,100,7,790,0.0000,0.0000,N/A
2016,1,4,5,30,0,0,0,0,0,0,4,7,114.75,0,0.157,1,1.774,80,100,7,790,0.0000,0.0000,N/A
2016,1,4,6,0,0,0,0,0,0,0,3,7,108.04,0,0.157,0.9,1.807,87.10000000000001,100,7,790,0.0000,0.0000,N/A
2016,1,4,6,30,0,0,0,0,0,0,3,7,101.4,0,0.157,0.9,1.831,87.10000000000001,100,7,790,0.0000,0.0000,N/A
2016,1,4,7,0,0,0,0,0,0,0,3,7,94.85000000000001,0,0.157,0.9,1.856,90.4,100,7,790,0.0000,0.0000,N/A
2016,1,4,7,30,6,0,6,13,67,15,4,7,88.41,4,0.157,1.1,1.866,90.4,94.42,8,790,0.0000,0.0000,N/A
2016,1,4,8,0,42,0,42,49,356,98,3,7,82.11,4,0.157,1.3,1.8760000000000001,103,83.76,10,790,0.0000,0.0000,N/A
2016,1,4,8,30,87,5,88,73,537,203,4,7,75.99,4,0.157,0.9,1.8820000000000001,103,73.38,12,790,4.2676,3.2738,N/A
2016,1,4,9,0,130,21,137,83,681,315,4,7,70.09,0,0.157,0.5,1.8880000000000001,99.5,63.870000000000005,14,790,7.0079,5.4262,N/A
2016,1,4,9,30,155,12,160,94,756,421,4,7,64.47,0,0.157,0.7000000000000001,1.899,99.5,59.88,15,790,8.5673,6.6714,N/A
2016,1,4,10,0,222,47,246,99,820,519,4,6,59.230000000000004,0,0.157,0.9,1.9100000000000001,295,49.15,17,790,13.6225,10.6441,N/A
2016,1,4,10,30,265,364,477,106,857,604,4,6,54.46,0,0.157,1.5,1.915,295,49.13,17,790,27.0600,21.1889,N/A
