Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,601331,-,-,-,20.29,-100.54,-6,2077,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2014,1,1,0,0,0,0,0,0,0,0,4,6,169.06,0,0.139,1.7000000000000002,1.842,90.9,100,6,790,0.0000,0.0000,N/A
2014,1,1,0,30,0,0,0,0,0,0,4,6,175.47,0,0.139,1.6,1.845,90.9,100,6,790,0.0000,0.0000,N/A
2014,1,1,1,0,0,0,0,0,0,0,1,6,175.69,0,0.139,1.5,1.848,99.2,100,6,790,0.0000,0.0000,N/A
2014,1,1,1,30,0,0,0,0,0,0,3,6,169.34,0,0.139,1.4000000000000001,1.852,99.2,100,6,790,0.0000,0.0000,N/A
2014,1,1,2,0,0,0,0,0,0,0,4,6,162.52,0,0.139,1.4000000000000001,1.856,108.7,100,6,790,0.0000,0.0000,N/A
2014,1,1,2,30,0,0,0,0,0,0,4,6,155.63,0,0.139,1.2000000000000002,1.855,108.7,100,6,790,0.0000,0.0000,N/A
2014,1,1,3,0,0,0,0,0,0,0,4,6,148.73,0,0.139,1.1,1.855,121.5,100,6,790,0.0000,0.0000,N/A
2014,1,1,3,30,0,0,0,0,0,0,4,6,141.83,0,0.139,1,1.847,121.5,100,6,790,0.0000,0.0000,N/A
2014,1,1,4,0,0,0,0,0,0,0,4,6,134.96,0,0.139,0.9,1.839,129.4,100,6,790,0.0000,0.0000,N/A
2014,1,1,4,30,0,0,0,0,0,0,4,6,128.11,0,0.139,0.8,1.825,129.4,100,6,790,0.0000,0.0000,N/A
2014,1,1,5,0,0,0,0,0,0,0,1,6,121.31,0,0.139,0.8,1.811,125,100,6,790,0.0000,0.0000,N/A
2014,1,1,5,30,0,0,0,0,0,0,0,6,114.55,0,0.139,0.7000000000000001,1.794,125,100,6,790,0.0000,0.0000,N/A
2014,1,1,6,0,0,0,0,0,0,0,3,6,107.84,0,0.139,0.7000000000000001,1.7770000000000001,124.7,100,6,790,0.0000,0.0000,N/A
2014,1,1,6,30,0,0,0,0,0,0,7,6,101.22,0,0.139,0.7000000000000001,1.7590000000000001,124.7,100,6,790,0.0000,0.0000,N/A
2014,1,1,7,0,0,0,0,0,0,0,7,6,94.68,0,0.139,0.7000000000000001,1.741,130.3,100,7,790,0.0000,0.0000,N/A
2014,1,1,7,30,16,0,16,15,124,18,8,7,88.25,4,0.139,0.8,1.721,130.3,100,7,790,0.0000,0.0000,N/A
2014,1,1,8,0,42,378,95,42,449,105,7,8,81.97,0,0.139,0.9,1.702,147.9,100,8,790,0.0000,0.0000,N/A
2014,1,1,8,30,60,628,214,60,628,214,0,8,75.87,0,0.139,0.8,1.681,147.9,95.46000000000001,9,790,10.3881,7.9707,N/A
2014,1,1,9,0,127,390,261,69,752,326,3,9,70,0,0.139,0.7000000000000001,1.6600000000000001,199.3,87.95,11,790,13.3616,10.3471,N/A
2014,1,1,9,30,159,468,361,78,822,433,7,9,64.41,0,0.139,1.1,1.6380000000000001,199.3,82.33,12,790,19.3384,15.0596,N/A
2014,1,1,10,0,211,426,429,79,885,533,8,8,59.2,0,0.139,1.6,1.616,234.20000000000002,73.41,14,790,23.7604,18.5658,N/A
2014,1,1,10,30,287,239,426,84,919,618,8,8,54.47,0,0.139,2.1,1.597,234.20000000000002,68.77,15,790,24.1657,18.9225,N/A
2014,1,1,11,0,323,247,481,85,949,690,4,6,50.36,0,0.139,2.6,1.578,240.20000000000002,54.22,16,790,27.7505,21.7593,N/A
2014,1,1,11,30,351,254,525,87,965,745,8,6,47.03,0,0.139,2.8000000000000003,1.564,240.20000000000002,54.18,16,790,30.6404,24.0464,N/A
2014,1,1,12,0,355,333,592,87,980,784,7,5,44.67,0,0.139,3.1,1.55,241.3,47.5,17,790,34.7998,27.3251,N/A
2014,1,1,12,30,335,415,637,87,985,803,8,5,43.42,0,0.139,3.2,1.542,241.3,47.46,17,790,37.5767,29.5129,N/A
2014,1,1,13,0,378,275,578,86,987,804,8,5,43.38,0,0.139,3.3000000000000003,1.5350000000000001,240.70000000000002,42.81,18,790,34.1000,26.7825,N/A
2014,1,1,13,30,371,262,558,86,983,786,8,5,44.56,0,0.139,3.3000000000000003,1.534,240.70000000000002,42.78,18,790,32.8116,25.7645,N/A
2014,1,1,14,0,344,303,551,84,975,751,7,4,46.86,0,0.139,3.3000000000000003,1.534,240.60000000000002,41.34,18,790,32.1753,25.2520,N/A
2014,1,1,14,30,260,489,573,81,960,697,7,4,50.14,0,0.139,3.2,1.537,240.60000000000002,41.33,18,790,33.0854,25.9441,N/A
2014,1,1,15,0,294,161,389,78,938,627,8,4,54.21,0,0.139,3.1,1.541,240,40.17,18,790,22.0925,17.3009,N/A
2014,1,1,15,30,244,264,380,74,906,542,4,4,58.9,0,0.139,2.7,1.547,240,42.78,17,790,21.0820,16.4755,N/A
2014,1,1,16,0,197,251,307,69,863,446,3,5,64.09,0,0.139,2.3000000000000003,1.553,242.10000000000002,48.04,16,790,16.4833,12.8395,N/A
2014,1,1,16,30,55,808,335,61,799,339,7,5,69.66,0,0.139,1.6,1.557,242.10000000000002,51.22,15,790,17.2020,13.3267,N/A
2014,1,1,17,0,103,108,130,51,703,227,3,8,75.52,0,0.139,1,1.562,247,67.21000000000001,14,790,6.3288,4.8591,N/A
2014,1,1,17,30,38,539,116,38,539,116,1,8,81.61,0,0.139,0.9,1.565,247,71.74,13,790,0.0000,0.0000,N/A
2014,1,1,18,0,24,0,24,15,227,24,7,7,87.88,4,0.139,0.9,1.568,248.4,75.46000000000001,12,790,0.0000,0.0000,N/A
2014,1,1,18,30,0,0,0,0,0,0,8,7,94.3,0,0.139,0.8,1.57,248.4,75.47,12,790,0.0000,0.0000,N/A
2014,1,1,19,0,0,0,0,0,0,0,8,7,100.83,0,0.139,0.7000000000000001,1.573,245.20000000000002,73.75,12,790,0.0000,0.0000,N/A
2014,1,1,19,30,0,0,0,0,0,0,8,7,107.45,0,0.139,0.6000000000000001,1.575,245.20000000000002,78.79,11,790,0.0000,0.0000,N/A
2014,1,1,20,0,0,0,0,0,0,0,8,7,114.15,0,0.139,0.5,1.578,231.70000000000002,76.52,11,790,0.0000,0.0000,N/A
2014,1,1,20,30,0,0,0,0,0,0,7,7,120.91,0,0.139,0.4,1.583,231.70000000000002,76.52,11,790,0.0000,0.0000,N/A
2014,1,1,21,0,0,0,0,0,0,0,7,6,127.72,0,0.139,0.4,1.588,212.60000000000002,74.24,11,790,0.0000,0.0000,N/A
2014,1,1,21,30,0,0,0,0,0,0,7,6,134.56,0,0.139,0.30000000000000004,1.593,212.60000000000002,74.23,11,790,0.0000,0.0000,N/A
2014,1,1,22,0,0,0,0,0,0,0,8,6,141.44,0,0.139,0.2,1.598,190.3,72.31,11,790,0.0000,0.0000,N/A
2014,1,1,22,30,0,0,0,0,0,0,7,6,148.33,0,0.139,0.2,1.601,190.3,72.3,11,790,0.0000,0.0000,N/A
2014,1,1,23,0,0,0,0,0,0,0,7,5,155.24,0,0.139,0.2,1.605,36.2,71.27,11,790,0.0000,0.0000,N/A
2014,1,1,23,30,0,0,0,0,0,0,7,5,162.13,0,0.139,0.4,1.609,36.2,76.16,10,790,0.0000,0.0000,N/A
2014,1,2,0,0,0,0,0,0,0,0,7,5,168.97,0,0.139,0.6000000000000001,1.613,28.8,75.77,10,790,0.0000,0.0000,N/A
2014,1,2,0,30,0,0,0,0,0,0,7,5,175.43,0,0.139,0.7000000000000001,1.615,28.8,81.01,9,790,0.0000,0.0000,N/A
2014,1,2,1,0,0,0,0,0,0,0,7,6,175.83,0,0.139,0.8,1.617,31.400000000000002,82.35000000000001,9,790,0.0000,0.0000,N/A
2014,1,2,1,30,0,0,0,0,0,0,4,6,169.46,0,0.139,0.8,1.615,31.400000000000002,88.10000000000001,8,790,0.0000,0.0000,N/A
2014,1,2,2,0,0,0,0,0,0,0,4,6,162.63,0,0.139,0.8,1.613,35.5,88.5,8,790,0.0000,0.0000,N/A
2014,1,2,2,30,0,0,0,0,0,0,7,6,155.74,0,0.139,0.8,1.602,35.5,94.71000000000001,7,790,0.0000,0.0000,N/A
2014,1,2,3,0,0,0,0,0,0,0,7,5,148.83,0,0.139,0.9,1.592,41.1,92.35000000000001,7,790,0.0000,0.0000,N/A
